BusinessID,CoordinatesLongitude,InsertedAtTimestamp,Address,CoordinatesLatitude,Rating,Cuisine,ZipCode,Name,NumberOfReviews
q_UIu1o9chUXMCLU-jTPxg,-73.8312306,1555271119844,3036 Westchester Ave,40.8477712,3.5,thai,10461,Honey's Thai Pavilion,227
k8GFfCXO2FIIJIo0ICYSRA,-74.01367,1555271075178,106 Greenwich St,40.70854,4,chinese,10006,Bao Bao Cafe,111
0MqKMvDvmw6s3mnycYLcog,-73.882604,1555271050509,8440 Grand Ave,40.734255,4.5,mexican,11373,Josefina's Restaurant,18
Ko95LRE9AAvb2Lk9Iwh2-Q,-73.9874899,1555271046508,141 2nd Ave,40.72914,4,mexican,10003,Otto's Tacos,719
Rk6TXh7nINbzJoGtI2C5cA,-73.97978,1555270365588,172 Avenue B,40.72739,3.5,indian,10009,Desi Galli,75
EhJO7B2hzHq8NT8iFKoCwg,-73.9390864432851,1555271051283,219 E 116th St,40.7976444478292,3.5,mexican,10029,Hot Jalapeño,69
6EArjn_iacj-yGVLTKWuEQ,-73.954131,1555270433288,475 Driggs Ave,40.718827,4,japanese,11211,Fushimi Williamsburg,573
KJFosOrLotvQo_rntg0sjA,-73.97975,1555271135276,162 5th Ave,40.67792,4,thai,11217,Bricolage,411
8hPvJcOkU24zS88YGJ-qZA,-73.83093,1555271055462,3038 Buhre Ave,40.84738,4,mexican,10461,Top Tortillas,33
jKCSGAMyS0KIcS-vKpEuaA,-73.99541,1555270373805,NE Corner 6th Ave W 4th St,40.72898,4,indian,10012,Sammy's Halal Food,102
VoAuIReq_cPUrFwxbWqG_Q,-73.98032,1555271115953,307 Amsterdam Ave,40.7801199,4.5,thai,10023,SalaThai Restaurant,186
IS94JDTcq_WedBcj6P4qpQ,-74.00418,1555270433325,210 W 10th St,40.73399,4,japanese,10014,Sushi on Jones,115
R-Gj7f9oVtliE5Iuvxd-vA,-74.0152622233483,1555271057620,234 54th St,40.7835648296867,5,mexican,07093,La Cocina De Ana,1
_fff8IsejG9-2cFbf-CnrA,-73.91343,1555271056542,904 Melrose Ave,40.82463,3.5,mexican,10451,Lupita's Restaurant,9
bjf8vmAIrdPo1aHoaYPkBw,-73.9032297,1555271121775,39-28 61st St,40.746457,4,thai,11377,Sweet Basil,120
Bk7METp9hGgm409E6EoBhw,-73.98515,1555270465998,245 E 14th St,40.7326,4.5,italian,10016,Mani In Pasta,54
tWSjcyxwBccZkEyhry_aEQ,-73.9756774902344,1555270441552,212 Flatbush Ave,40.6811485290527,3.5,japanese,11217,Mokbar Brooklyn,118
8qSOz7oTPUUCafsMOBBNEQ,-74.007594,1555270466978,97 Nassau St,40.710558,4.5,italian,10038,Pisillo Italian Panini,533
t9zsZdwFdfrhMTj2FIwcDQ,-74.033835624473,1555271056516,,40.714836234651,5,mexican,07302,Tacos Victoria,2
ZCAkVl5SeCDeBWg_xjfYeg,-73.9865907985248,1555271123385,58 St Mark's Pl,40.7279880270274,4.5,thai,10003,Clay Pot - East Village,234
DGa4PysLx10aRnXqRQ4Cng,-73.9152222,1555271047433,1513 Myrtle Ave,40.6992569,4,mexican,11237,La Mesita Restaurant,73
2IrDzLVFUFPp229c1x8YNw,-73.99374,1555271084391,27 Eldridge St,40.71516,4,chinese,10002,Hong Man,136
47iHi0mYuq33INDWanGchw,-73.988442,1555271054467,201 Park Ave S,40.736544,3.5,mexican,10003,Taco Electrico,66
EVaeiIE_p0m2LkeG6rhh2g,-73.98274,1555270371644,127 E 28th St Frnt,40.74298,5,indian,10016,Joy of India,1
ub2VfE7SRLJABAClzGZp3A,-73.9911656,1555271039991,30 W 24th St,40.7428563,3.5,mexican,10010,Tacombi - Flatiron,587
-yR4PHWqpkrPopwv4wrC5g,-74.0197169,1555271046538,434 51st St,40.7833448,4.5,mexican,07093,Taquerias Veracruz,29
BOz0qTUMtAfljd3Vn1rerQ,-73.98589,1555270423075,199 2nd Ave,40.7314,4.5,japanese,10003,Pado,156
kHlYnhMOoMBbe3VCZflpKQ,-73.84249,1555271081220,72-06 Austin,40.71903,4,chinese,11375,Spy C Cuisine,117
Qgv2vyUV-DwK8YwrhU-jtw,-73.9883603449123,1555271130246,128 W 36th St,40.7517141867087,3.5,thai,10018,Lan Sheng Restaurant,105
WbCZW0OBcakQ9oxsLsw8vg,-74.0654693,1555270367745,811 Newark Ave,40.7355188,3.5,indian,07306,Honest Restaurant,137
kIm0oeOaVfC9-2flLPVklA,-73.9792862,1555270463868,462-466 2nd Ave,40.7398415,4,italian,10016,Patrizia's Pizza and Pasta,499
NztBFASX-zzg0tROoLiKOg,-73.9562999129669,1555270367732,4702 5th St,40.7457595094109,4.5,indian,11101,Mysttik Masaala,51
C7CFAdrczXxNhnN-MNJqmw,-74.000082,1555271120905,15 Greenwich Ave,40.734352,4,thai,10014,Niu Noodle House,651
jsmHlpiJLfaPW3xvldRYjg,-73.9824070036411,1555270430218,10 Columbus Cir,40.7686134849057,3.5,japanese,10019,Izakaya,5
_V7YsDQ4Lb41rqfkuPzm1w,-74.00319,1555270466020,262 Bleecker St,40.73115,4,italian,10014,Trattoria Pesce Pasta,216
4oXj1ibfudrp4BkHcMjyrQ,-73.7989883,1555270380090,163-04 Hillside Ave,40.7085304,3.5,indian,11432,Uncle's Fried Chicken,22
6J6u3doRNRrewj4_N_QgPA,-73.9666,1555270435435,466 Myrtle Ave,40.69326,3.5,japanese,11205,Yamashiro,122
RThvexVhZQ8KA6JAr0UkCQ,-73.97973,1555271049496,66 Ave C,40.72264,4,mexican,10009,Casa Adela,425
1B-lytoWyHLEG95eyM9M_Q,-74.0038757324219,1555271129304,110 9th Ave,40.7431335449219,3.5,thai,10011,Co Ba,229
K7u5sEQW1LcIJxjpUS1STg,-73.9828405156732,1555270368716,134 E 27th St,40.7419917609026,5,indian,10016,Chicken Tikka Masala,1
L3PwWn54PvHm5Rd4oUg7xw,-73.9923941393954,1555270368701,163B W 29th St,40.7477911583293,4.5,indian,10001,B&D Halal Food,69
ffJddI2ICrCz6q_QWrU5VQ,-73.96716,1555270468690,458 Myrtle Ave,40.6931299,4.5,italian,11205,Da Ciro Brooklyn,74
xdioStDO8FAyQiZWHJiGZQ,-73.8932955,1555270368753,72-27 37th Ave,40.7489301,4,indian,11372,Rajbhog Sweets and Snacks,189
fcCF0Kh_RCbv6KSVlb-Seg,-73.99042,1555271117946,85 Orchard St,40.71798,3.5,thai,10002,Sticky Rice,349
cGuJmzRd0YC7al-3HZiMhQ,-73.9800697932541,1555270437315,595 River Rd,40.8160490605783,4,japanese,07020,Tsujita,37
3vBVnzsJLRh8WtW3awKxeQ,-73.9711353555322,1555271045376,573 Columbus Ave,40.7875358759796,4.5,mexican,10024,Bodega 88,122
uq-jeUk2yNOrfUKdRIpE_w,-73.973477,1555270474794,157 A Prospect Park SW,40.654819,4,italian,11218,Piccoli Togo Windsor Terrace,77
AwiDxfV8j7x3_7dtUEkWmQ,-73.97141,1555271125386,2024 Center Ave,40.85266,4,thai,07024,Saigon Kitchen,288
a5H9p1B6m6WPVjakPylvdA,-73.8878916857991,1555271120925,7701 Woodside Ave,40.7437053273707,3.5,thai,11373,Spicy Shallot,558
mfJaJSspapkcL2MIsNuUjw,-73.9635266537943,1555271054442,681 Washington Ave,40.6768903036116,4,mexican,11238,Citrico,197
6-ShONYFIM9K8HAUOhZVlw,-74.004802,1555270463922,275 Church St,40.718477,4,italian,10013,Da Mikele by Luzzo's,328
UuiW2A-O11Q0baqSEUMvZA,-74.1345641477488,1555271125416,1348 Forest Ave,40.6258092020868,4.5,thai,10302,Miyabi Asian Fusion,286
KIERtmoOTz7r103MWw08nA,-73.99334,1555271126089,172 Court St,40.68801,3.5,thai,11201,Cafe Chili,141
8XtfUcP_GXypdVZSJCN0tQ,-74.1001299,1555271057649,227 Park Ave,40.82996,3.5,mexican,07073,Fiesta Hut,96
nGFhlGsPlf6Uu5-xjIosQA,-74.12688,1555271051267,1112 Forest Ave,40.6267799,4.5,mexican,10310,Don Chucho,14
EegEULbC3qoMA-FaEjivtA,-74.0080020711638,1555270466954,775 Washington St,40.7377203192966,4,italian,10014,Barbuto,880
z_emTJ2d3kDEe8mz3w-KNw,-73.96818,1555271044143,552 Vanderbilt Ave,40.68011,4,mexican,11238,Alta Calidad,150
RgIFYmjtBp5k90AK1jP7Zw,-73.804,1555271092655,13412 Rockaway Blvd,40.6743,3.5,chinese,11420,Peking Express Chinese Rest,34
s3jou_L_LVYGkNHiuhjlew,-74.0028772,1555271054468,99 7th Ave S,40.733063,4.5,mexican,10014,Boucherie West Village,987
NMvGg6AwvEMUEjIF1z9Ghw,-73.987642195336,1555271045380,120 Essex St,40.7191285440113,4,mexican,10002,Puebla,18
4FD0TAxe70nb3ngk3sXF9Q,-73.9866071,1555271076103,152 2nd Ave,40.7293403,4,chinese,10003,Uluh,93
_QxcsvPsYnOgPhiK6gzCfg,-74.00538,1555270428200,69 Leonard St,40.71772,4.5,japanese,10013,SHOJI at 69 Leonard St,42
fuS39acPaRi38DhSSwEI4Q,-74.00712,1555270462649,15 Gold St,40.70789,4,italian,10038,Felice,310
ahKL-52Ogn7iPFjhQbbb3w,-73.8568,1555270375740,4251 White Plains Rd,40.89485,4,indian,10466,Carifesta Restaurant,16
wZkZmjZEJDraLJgAalnHvA,-73.960288,1555270462647,125 La Salle St,40.8141624,4,italian,10027,Pisticci,786
1xxx4X6harPvGMcPmS15BA,-74.0456302242358,1555270437325,189 Newark Ave,40.7213095265887,4,japanese,07302,Miso Ramen,385
v5CsUc6pr7foHWsoQ0Y36Q,-73.83095,1555271086332,111-05 Liberty Ave,40.68508,3.5,chinese,11419,Ho Wan Restaurant,92
WSesw7dMYKmF3XHqD0K0WQ,-73.9921,1555270367735,46 Henry St,40.69963,3.5,indian,11201,Asya Indian Restaurant,246
wdGMVLUzocmnl2tST0lheg,-73.99765,1555271078243,53 Bayard St,40.71525,4,chinese,10013,YunShang Rice Noodle House,81
hXqrA_Z3jZ8Q1O6ZehWSwQ,-73.9326435,1555270371671,35-57 Crescent St,40.7587874,4.5,indian,11106,Sami's Kabab House,296
EAkIy8TKrW4yPPDCZyP-Cw,-73.9822526748568,1555271117969,46th St & 6th Ave,40.757393839071,4,thai,10017,Luckyim Thai truck,43
KUW8hx5kinOT_XJj3ttCDQ,-73.96254,1555271080171,1069 1st Ave,40.75932,3,chinese,10022,Go Noodle Nine Moon,49
herb-gOpfjJGeiYWXb2liw,-73.95502,1555271047413,429 W 125th St,40.81221,4.5,mexican,10027,presto fresh mexican,6
EhrSNWi4iOhvNqhtsfDyiQ,-73.9389766,1555271092643,2170 3rd Ave,40.799615,4,chinese,10035,Unicorn Restaurant,2
mhrLDFTxUzW2koRAzjlt5g,-73.957267,1555271041530,736 Franklin Ave,40.673484,4,mexican,11238,Chavela's,975
BWMQflKS9rpF13zgb_nJQA,-74.01333,1555271055443,1 State St,40.70253,4.5,mexican,10004,Dos Toros Taqueria,4
_U9PlIheyEyfAn7UUxABeg,-73.8047199,1555270380043,8614 Parsons Blvd,40.7091044,4.5,indian,11432,Smile of the Beyond,71
6xCZHAr7yj_vWwRJalAEOg,-74.0056454,1555270371675,409 W 15th St,40.7420723,4.5,indian,10011,Seed + Mill,186
Xh-pnPzmUOnjyDE2bTGv5w,-73.97405,1555271124053,137 E 45th St,40.75324,2,thai,10017,NY Thai Grill & Sushi Bar,138
bKXnm2k44mSdU0fP69lY-g,-73.8326038269836,1555271080218,39-16 Prince St,40.7593930266428,4,chinese,11354,Szechuan Mountain House,268
C2o3Iw-DXjoUJFgQIbiqkQ,-73.997557,1555271123342,222 Lafayette St,40.722046,4,thai,10012,BoCaphe,1107
kfXYtQYIdTTwNC2TJv8jBA,-74.0334427,1555271132065,200 Hudson St,40.7175637,4,thai,07311,Piggyback Bar,188
XwB2qg5lN1oX2_ccyO515g,-73.985212,1555271081213,145 1st Ave,40.728186,3,chinese,10003,The China Star,58
ojeMH0rbOOMx9ajChbVkJQ,-74.003677,1555271041541,55 Grand St,40.722148,3.5,mexican,10013,Papatzul,394
hGksyTiHBBdrhbiVjXzWVw,-73.9914,1555270481041,22 Orchard St,40.71534,4,italian,10002,Scarr's Pizza,222
GNbzHUMc2BB23-kW4cJboQ,-73.98755,1555270425156,246 5th Ave,40.74465,4,japanese,10001,OMAKASE by TEISUI,74
iXrKGRzIZK0pp31mO3nBzA,-73.9679912,1555270367691,441 Myrtle Ave,40.6933894,4.5,indian,11205,Spice & Grill,113
J9pgjC191T-odCmTAG-grQ,-73.98917,1555271040012,60 E 3rd St,40.72504,4,mexican,10003,El Diablito Taqueria,301
PTYUAAJbEmvIv4EsyRrcnA,-73.977391,1555270424021,427 Amsterdam Ave,40.784043,4,japanese,10024,Momoya,402
NdO1fbZL1DGi_WRyV1_sgQ,-74.05014,1555270372769,280 Central Ave,40.74428,4,indian,07307,Spice Villa Restaurant,9
56PeolgNURAG4x6q7nanmw,-73.99223,1555270424022,17 W 20th St,40.74032,5,japanese,10011,Odo,8
nxTEuWKzkK1tCF4LrhFSUQ,-73.98475,1555271119484,68 Clinton St,40.71926,4,thai,10002,Pig and Khao,1432
A-ert0jDRBfku9ogyW_mEg,-73.9715347290039,1555271073624,150 E 50th St,40.7558937072754,4.5,chinese,10022,Spice Symphony,351
Yv-_cU8CIJLUWXIMAjQPMQ,-73.987213,1555271135279,71 First Ave,40.725536,2,thai,10003,Spice,2
GVF4kvXupD18afjpLiPLHA,-73.9956817626953,1555270472811,345 Court St,40.6821975708008,3.5,italian,11231,Marco Polo Ristorante,120
eVk4F9ixl89zyUHJ1G2Aiw,-73.9834846,1555270464649,211 1st Ave,40.730551,4,italian,10003,Luzzos La Pizza Napoletana,1011
zyG1GIU3KnIZ3bOVGgJXlA,-73.96626,1555271079335,928 Amsterdam Ave,40.80023,3.5,chinese,10025,Uncle Luoyang,108
3Z9kQlPLp9aA7_2A6Jqh9A,-73.97196876507,1555270440553,243 Main St,40.851910995388,4,japanese,07024,Trio Ramen Azuma,43
0Jr2OP0B2MM4LvJY_K6cTQ,-74.1532469,1555270472813,429 Piaget Ave,40.878682,4.5,italian,07011,Aurora Ristorante,249
_cD0QQhvA1zft3GBLnkg4g,-73.83354,1555271082217,133-31 39th Ave,40.75996,4,chinese,11354,Hai Di Lao,1
f_OiLWqldSmNy1MAvtWlPQ,-73.953549,1555271124040,5-51 47th Ave,40.745714,4,thai,11101,Cyclo,454
ju6btoDb3UFhnmmPwrOWgA,-73.81545,1555270373787,12920 Liberty Ave,40.68933,4.5,indian,11419,Beni's,7
o7ebhiCJTSsp43ynRDB1qA,-74.00288,1555270471776,376 W Broadway,40.723665,3.5,italian,10012,Cipriani Downtown,277
mqlmAxvp0b1jEL-mWN4dVg,-73.992858,1555271052338,679 5th Ave,40.661594,3.5,mexican,11215,Freedom Mexican Restaurant,10
at1MNbwkS1UbUAV2C95kkg,-74.1629339,1555270437278,116 Market St,40.8459631,4.5,japanese,07012,Ino Sushi,70
zo4JHfD2nWPUiqgsgDOaHQ,-73.93427,1555270463925,455 E 114th St,40.79392,4.5,italian,10029,Rao's,137
LktxVJKPev11aC5SeqlLTA,-73.8291799,1555271086305,136-20 Roosevelt Ave,40.75933,3.5,chinese,11354,Daxi Sichuan,189
PwK_4LPh7yQ2VcIGKNKLNw,-73.97394,1555270369708,160 E 44th St,40.75214,3,indian,10017,44th Street Curry House,12
vyRuXNXrKQBP834kGzcm3Q,-73.9786452054977,1555271130207,120 West 56th St,40.7639947309263,3.5,thai,10019,Chopt Creative Salad Co.,117
W5RSIwNKBa7k0jeAs5KDYg,-73.953491,1555270424038,1574 2nd Ave,40.775028,4,japanese,10028,Mei Jin Ramen,588
AbNXFnI4OlWZvsQLGKf64w,-73.97047,1555270470604,222 Dekalb Ave,40.68941,3.5,italian,11205,Dino,254
iBPQRnM_TMQX6tYdjCbCXA,-73.97736,1555270470775,429 Amsterdam Ave,40.78416,4,italian,10024,Vai Restaurant,361
gPn_MadQRUNClx67z-tQ5g,-73.97228,1555270431221,570 Lexington Ave,40.75686,3.5,japanese,10022,Kuro-Obi at UrbanSpace 570 Lex,15
lRaDAnKXieqbGnhqjDVhzg,-73.9587885935599,1555270433321,3187 Broadway,40.8154947443707,3.5,japanese,10027,Kissaten Jin,110
_FICyzFLQxR7N62I6qU94A,-73.954978,1555271132068,981 Manhattan Ave,40.732615,4.5,thai,11222,KanaHashi,60
jOGL9SOeMH2F6HO5qxbDHw,-73.951759,1555271124073,681 Manhattan Ave,40.724933,3.5,thai,11222,Boon Thai,56
TPEkQX8Amp6Jb7FQmFKZxA,-73.9671913,1555270380074,1017 Foster Ave,40.6322186,4,indian,11230,Gyro King,126
o5mMVFk4Hcpk2FuKfgTgdg,-74.00812,1555270463927,753 Washington St,40.73687,4,italian,10014,Malaparte,283
jnHbdsqlTKlPcmJ8BCP9-g,-74.00369,1555270462662,51 Grove St,40.7331,4,italian,10014,Via Carota,366
X4hEgOBOLTYFhlWO-gAFxQ,-73.99882,1555271074344,228 Thompson St,40.72929,4,chinese,10012,Tipsy Shanghai,85
Sj2StOWkhHIPE6_sS5RMCQ,-73.98199,1555271075144,10 E 38th St,40.75041,3.5,chinese,10016,Evergreen On 38,223
SyvC0s3y0ZrtnLbwnvw7tw,-73.9899313,1555271129277,85 4th Ave,40.731505,3.5,thai,10003,Tim Ho Wan,1473
JfiQzDkzG3L3TLmRGUHMuA,-73.9629745483398,1555270432301,322 E 59th St,40.7599983215332,4,japanese,10022,Sasabune Express,62
oJZq1JmKalXXjqWRKfIjwA,-74.0098838048935,1555270428158,428 Greenwich St,40.7222930324682,4,japanese,10013,Sushi Azabu,414
wLzJbddDixAEZrF7VT6_hw,-73.9473449424522,1555270463921,3658 Broadway,40.8301996389829,4,italian,10031,Bono Trattoria,269
H8qcX7MNNnC1bqE0LnIhKg,-74.0088130692187,1555270478862,90-92 Gansevoort St,40.7392597584612,4.5,italian,10014,SIMÒ PIZZA,88
xscOfj1dMkEKvhrRruLpIg,-73.99874,1555271125397,226 Thompson St,40.72916,4,thai,10012,Quantum Leap,643
XmycF9-fpEPlgMe8_qgJrQ,-74.00509,1555271085220,5204 8th Ave,40.639961,4,chinese,11220,Lucky Eight,192
YS21bp9Wp715X75r7eTzxw,-73.93816,1555271046541,247 E 116th St,40.79733,4.5,mexican,10029,Mi Querido Mexico Lindo,12
wqYHhMnpdfUVGL5JI3Wi_A,-73.98454,1555270432259,25 Clinton St,40.72058,3.5,japanese,10002,Ivan Ramen,1145
gvAzBcK3YZf6UQqOerqF2w,-73.9720649229145,1555271087348,666 Amsterdam Ave,40.7918190298439,2.5,chinese,10025,New Dragon House Chinese Restaurant,4
CjahRm-rdwS8IqGR-M0Dyg,-73.9388948,1555270477039,4060 Broadway,40.8433196,3,italian,10032,AquaMarina,112
0dQ0z5qAqg9CmMmbEDs7rg,-74.06371,1555270375886,769 Newark Ave,40.73521,2.5,indian,07306,Desi Wok,15
Pb2HqSO0SP8HymbZM099hg,-74.010337,1555270473768,1464 86th St,40.611598,3.5,italian,11228,Tommaso Restaurant,103
ylXJn53D2FLrIV0yOLHawQ,-74.07973,1555270372810,98 Victory Blvd,40.63767,4.5,indian,10301,Sagara Restaurant,9
y9y6V8va7yt_TUnoO68z0w,-74.01825,1555270464634,4525 Broadway,40.77794,5,italian,07087,Trattoria Napoli,13
5Fz1WlY3lxy8gJFs8s_1Dw,-73.9923109,1555271057621,60 Henry St,40.6992682,4.5,mexican,11201,The Binc,58
RnQjRZ9MJrBN9SKiIv3i-A,-73.95087,1555271119832,617 Manhattan Ave,40.72345,4,thai,11222,Amarin Cafe,257
3DNtS1_3gobrYQBAwDx4DA,-73.95132,1555271043908,645 Manhattan Ave,40.72416,3.5,mexican,11222,Calexico,666
7VciT24JTq32X7BNLO7EJQ,-73.913247,1555271128143,4202 30th Ave,40.762911,4.5,thai,11103,Culinary Noodle Kitchen,12
2h9uosx5vBHWJR23T0PhqA,-73.9798,1555271048226,168 5th Ave,40.67763,4,mexican,11217,Maya Taqueria,44
qy7CaBk9g519-iZGjrki1g,-73.9953305925527,1555271126104,102 Bowery St,40.7178239198064,4,thai,10013,Tu Do Restaurant,293
ry7XCoXXxS0DxRmzZLFybw,-73.98531,1555271039959,218 3rd Ave,40.7363,4,mexican,10003,Taqueria Gramercy,48
7tJq-a_K-yKOWSqyXVOlFg,-73.97048,1555270375887,907 Church Ave,40.64666,4.5,indian,11218,Suzy's Roti Parlour,114
oXSYfInpzQT17mU7f5X4Mg,-73.9980099,1555271128176,18 Doyers St,40.7147,3.5,thai,10013,Sanuria,218
XGdUYzkPkX94RoLlPDymeQ,-73.982069,1555271045389,2030 Broadway Ave,40.777487,4,mexican,10023,Tacos Y Quesadillas Mexico,31
aPThNhqjq5rfN9c8ykcarA,-73.9840016206238,1555271078253,1065 Ave Of The Americas,40.7533652220521,3.5,chinese,10018,Mian Kitchen,14
vN1CYP0WNSPfdmZAstfdOg,-73.957035,1555271042248,233 E 77th St,40.772556,3.5,mexican,10021,Sabor A Mexico,164
EVZeqLPpfXrygmgamjD5_w,-74.00464,1555270427304,28 Grand St,40.72294,4.5,japanese,10013,Takeshi Sushi,33
hq09sqXaYiEogbTrrJ9X5g,-73.97752,1555270463885,322 Columbus Ave,40.77972,4,italian,10023,Da Capo Columbus,93
AlfkFxfD-cUBGA3Eq3j0Uw,-73.9582807,1555270366652,184 Havemeyer St,40.7106773,4,indian,11211,Mahal Kita,249
HjUwZOlok1TabhS4S1ya2w,-73.9830346405506,1555271132056,229 1st Ave,40.7311641211205,4.5,thai,10003,Just for Fen,105
Q10FeFs1mtNchv1NbNcsLg,-73.9795227050781,1555271044138,152 E 33rd St,40.7453117370605,3.5,mexican,10016,Oaxaca Taqueria,105
hWkbadE0u-Eiqg9SAm176Q,-73.9558029,1555271078239,242 E 79th St,40.7733383,3,chinese,10075,Our Place China Chalet,55
FnRDmXgQ291zkRb63Rjb9w,-74.1477151492868,1555271050511,412 Kearny Ave,40.7652839160058,4,mexican,07032,Mi Pueblito,192
WTrX6u33EUeejj6c5gRwjQ,-73.9069879800081,1555271057637,132 W Fordham Rd,40.8625361057465,4,mexican,10468,El Sinaloense,5
FdCQmAHzhbHuaP5lcsYs6w,-73.9917685836554,1555270428173,14A Orchard St,40.7150115072727,4.5,japanese,10002,Gohan-ya,42
dDXtga5Kgo5B1twdezcZJA,-73.9974148512518,1555271121823,108 W 14th St,40.7377213477598,3.5,thai,10011,Auntie Guan's Kitchen 108,321
HvgrpROomwRg-pATqaV8oQ,-73.9920708,1555271132045,615 9th Ave,40.7594744,3.5,thai,10036,Ajisai Japanese Restaurant,440
wo7-TKh4B37RTBjPNtkp7w,-74.039612951068,1555271083161,166 15th St,40.7323552298113,3.5,chinese,07310,Chengdu1,65
5hzBBS8u40nmcY_zmiq7dw,-73.9767820035689,1555270473770,100 W 77th St,40.7806718350583,5,italian,10024,diRiso Risotto Balls,1
K1h1-dbZLgfC4vZSeJfDMw,-73.9608301,1555270436283,77 N 6th St,40.7189722,4,japanese,11249,Akariba,36
UFRW4RurzgXnn3eeZXLjJQ,-73.98729,1555270370880,11 W 30th St,40.74641,3.5,indian,10001,Punjab Palace,3
VVlHJ6_sJbRAodV5lCzBnA,-73.986544028849,1555270428178,175 2nd Ave,40.730545186039,4,japanese,10003,Kanoyama,615
gEEqoeSekTOjRVmyY4fplA,-73.8456881046295,1555271057609,107-10 70th Rd,40.7208678329074,4,mexican,11375,Cabana,884
Gb79W0yuQfJvu0V0SDC0Ag,-73.99207,1555270426158,314 W 39th St,40.75561,4,japanese,10018,Aya Sushi,276
M-AcAh1C_eQfhzGk6ZmOSQ,-73.99478,1555271056563,345 Smith St,40.67996,5,mexican,11231,Emma's Torch,51
c1HgKFOT4Cc7TqWQD5mQBQ,-73.9963736857056,1555271083145,159 Hester St.,40.7176279773311,4.5,chinese,10013,Cheong Fun Cart,63
ItocvsIyniVxMARBkHZaoA,-73.991354,1555270364732,601 8th Ave,40.755667,4,indian,10018,indikitch,35
ATrDmKiZ-YrAcG3hR7LLgg,-74.05819,1555270369685,1297 Paterson Plank Rd,40.79015,3.5,indian,07094,Tadka Fine Indian Cuisine,101
Pikhqmsy370W2BXHnNfP0g,-74.07867,1555271048251,75 Victory Blvd,40.63842,4.5,mexican,10301,Taqueria El Gallo Azteca,108
1rjxNwYpg0orCcZi0ku9Nw,-73.988868,1555270428145,210 E 9th St,40.729682,4,japanese,10003,Hasaki,359
tvpkgdOyFFRGwwu8zyR36g,-73.78195,1555270432298,201-07 Northern Blvd,40.75786,4,japanese,11361,Sasa Song,95
A2DV-AQIXRYUMu5Ak5mjxg,-73.98754,1555270461632,311 W 48th St,40.7615,4.5,italian,10036,Patzeria Family & Friends,933
0xS2Jj-RZuFQKgxEWuVxzA,-73.942575354665,1555270478127,1649 Park Ave,40.799791923483,4,italian,10035,Armonie,104
8UwRTdW4OtSEI2rJ_p1zGg,-73.991539,1555271135258,49 Canal St,40.714973,3.5,thai,10002,Dimes,231
trkn76h8vQeB8kCUgHJyuw,-73.97228,1555270366613,570 Lexington Ave,40.75686,3.5,indian,10022,Inday Go Go,8
Hd97N_WkZ_RJ6nsekbNrKQ,-73.9876172,1555271116979,99 3rd Ave,40.7322829,3.5,thai,10003,Thaimee Table,1237
xrnk8mgoV7up6fauVmugpw,-74.00047,1555270425200,249 9th Ave,40.748209,4,japanese,10001,Jun-Men Ramen Bar,553
kNOr6_g6QfBHdhf89j3g5w,-73.99799,1555271131575,3 Doyers St,40.71424,4,thai,10013,Taiwan Pork Chop House,384
HdHT_9doAtEO02YErevNCw,-74.0098074139714,1555270441590,345 Houston St,40.7289610312443,5,japanese,10014,The Bowl,1
jB5fXguSmlX65asSB3KIfQ,-74.0136,1555271046555,974 Blvd E,40.77707,3,mexican,07086,Charrito's Restaurant,550
n20BmzZ-KGd0RCKcPGRv1A,-73.91701,1555271117967,181 Wyckoff Ave,40.70318,4.5,thai,11237,Klom Klorm,154
15R8rx9SHKNVYBwgAuTyGA,-73.98151,1555270426180,461 5th Ave,40.7523399,4.5,japanese,10017,Sushi Ginza Onodera,146
_MdNLeBAcwv5Nb2yArZFvg,-73.92279,1555271084397,2926 30th Ave,40.76725,3.5,chinese,11102,Happy Garden,63
H87c1gVVCKneyI0LxaDFxQ,-73.9433018,1555271081253,4405 Hunter St,40.7474918,5,chinese,11101,Corgi Jianbing,5
rL2wuxtLAQWPDZ0IbOHjxA,-73.908981,1555271121817,35-13 Ditmars Blvd,40.775196,3.5,thai,11105,Boon Chu 2 Thai Place,156
3lVipbz3cKWrslZ2mTdzrQ,-73.99503,1555270442595,55-59 Chrystie St,40.71651,3.5,japanese,10002,Alin Sushi,43
azGPyK3p6HDmvQGX0AyDtg,-73.98447,1555271087302,520 Bergen Blvd,40.8480599,4.5,chinese,07650,ShabuRo,325
5Ota_iMwlPLPrap-KfQrgw,-74.002123778491,1555271132076,113 Greenwich Ave,40.7380740387279,3.5,thai,10014,Benny's Burritos,727
aczqK-esIyqhyk7QLqcc1A,-73.9879390597343,1555270366608,310 E 6th St,40.7270453396453,3.5,indian,10003,TAJ,241
AFisWoWm0pfxEi1dMYitKw,-73.989501953125,1555270435414,115 Smith St,40.6877593994141,4,japanese,11201,Kyoto,205
uVHa8BktK6jjYTaSxra-sg,-74.112864,1555270440528,300 Union Ave,40.836079,4.5,japanese,07070,Nizi Sushi,414
V_5IS9PY4tjmYk95lDWfgg,-74.00083,1555271056556,358 West 23 rd St,40.74612,3.5,mexican,10011,Tequilas Mexican Grill,7
P8YbK6_2TnXHojrs0ycisg,-74.0093,1555270430262,25 Hudson St,40.71673,3.5,japanese,10013,Ninja New York,1630
